"municipio_id_sus","uf_sigla","municipio_nome","isf_nota","periodo_data_inicio"
"220217",PI,CAMPO LARGO DO PIAUÍ,7.19,2022-12-01
"292840",BA,SANTA RITA DE CÁSSIA,7.19,2022-12-01
"220987",PI,SÃO JOÃO DA FRONTEIRA,7.19,2022-12-01
"260640",PE,GRAVATÁ,7.19,2022-12-01
"250350",PB,CACIMBA DE DENTRO,7.19,2022-12-01
"291490",BA,ITACARÉ,7.19,2022-12-01
"420110",SC,ANITÁPOLIS,7.19,2022-12-01
"510335",MT,CONFRESA,7.19,2022-12-01
"240145",RN,BARAÚNA,7.19,2022-12-01
"316200",MG,SÃO GONÇALO DO SAPUCAÍ,7.19,2022-12-01
"290190",BA,APORÁ,7.19,2022-12-01
"311710",MG,CONCEIÇÃO DA APARECIDA,7.19,2022-12-01
"510628",MT,NOVO SÃO JOAQUIM,7.2,2022-12-01
"354320",SP,RIBEIRÃO DO SUL,7.2,2022-12-01
"353230",SP,NATIVIDADE DA SERRA,7.2,2022-12-01
"211172",MA,SATUBINHA,7.2,2022-12-01
"351020",SP,CAPÃO BONITO,7.2,2022-12-01
"310445",MG,ARICANDUVA,7.2,2022-12-01
"500240",MS,CAARAPÓ,7.2,2022-12-01
"412796",PR,TURVO,7.2,2022-12-01
"313160",MG,IRAÍ DE MINAS,7.2,2022-12-01
"500410",MS,GUIA LOPES DA LAGUNA,7.2,2022-12-01
"316640",MG,SERITINGA,7.2,2022-12-01
"355560",SP,UCHOA,7.2,2022-12-01
"316190",MG,SÃO GONÇALO DO RIO ABAIXO,7.2,2022-12-01
"411375",PR,LUNARDELLI,7.2,2022-12-01
"290130",BA,ANDARAÍ,7.21,2022-12-01
"412230",PR,RIO NEGRO,7.21,2022-12-01
"421565",SC,SANTA ROSA DO SUL,7.21,2022-12-01
"240990",RN,PENDÊNCIAS,7.21,2022-12-01
"220380",PI,FLORES DO PIAUÍ,7.21,2022-12-01
"432162",RS,TRAVESSEIRO,7.21,2022-12-01
"352300",SP,ITAPURA,7.21,2022-12-01
"261080",PE,PEDRA,7.21,2022-12-01
"230570",CE,IPAUMIRIM,7.21,2022-12-01
"291020",BA,DOM MACEDO COSTA,7.21,2022-12-01
"314650",MG,PAINS,7.21,2022-12-01
"210565",MA,JUNCO DO MARANHÃO,7.21,2022-12-01
"431043",RS,IPÊ,7.21,2022-12-01
"292045",BA,MANSIDÃO,7.21,2022-12-01
"432032",RS,SENADOR SALGADO FILHO,7.21,2022-12-01
"171865",TO,RIO DA CONCEIÇÃO,7.21,2022-12-01
"310410",MG,ARCEBURGO,7.21,2022-12-01
"231020",CE,PARACURU,7.21,2022-12-01
"310390",MG,ARAÚJOS,7.21,2022-12-01
"310320",MG,ARAÇAÍ,7.21,2022-12-01
"315440",MG,RESSAQUINHA,7.22,2022-12-01
"412110",PR,QUINTA DO SOL,7.22,2022-12-01
"510719",MT,RIBEIRÃOZINHO,7.22,2022-12-01
"410550",PR,CIANORTE,7.22,2022-12-01
"311170",MG,CANAÃ,7.22,2022-12-01
"290660",BA,CANDIBA,7.22,2022-12-01
"421860",SC,TROMBUDO CENTRAL,7.22,2022-12-01
"420870",SC,JACINTO MACHADO,7.22,2022-12-01
"420290",SC,BRUSQUE,7.22,2022-12-01
"412370",PR,SANTA ISABEL DO IVAÍ,7.22,2022-12-01
"315330",MG,PRESIDENTE KUBITSCHEK,7.22,2022-12-01
"420543",SC,FORMOSA DO SUL,7.22,2022-12-01
"420670",SC,HERVAL D'OESTE,7.23,2022-12-01
"280600",SE,RIBEIRÓPOLIS,7.23,2022-12-01
"350395",SP,ASPÁSIA,7.23,2022-12-01
"430640",RS,DOIS IRMÃOS,7.23,2022-12-01
"310450",MG,ARINOS,7.23,2022-12-01
"310600",MG,BELA VISTA DE MINAS,7.23,2022-12-01
"421310",SC,PIRATUBA,7.23,2022-12-01
"311070",MG,CAMBUQUIRA,7.23,2022-12-01
"130353",AM,PRESIDENTE FIGUEIREDO,7.23,2022-12-01
"520250",GO,ARUANÃ,7.23,2022-12-01
"412015",PR,PORTO BARREIRO,7.23,2022-12-01
"172208",TO,WANDERLÂNDIA,7.23,2022-12-01
"315510",MG,RIO DO PRADO,7.23,2022-12-01
"432183",RS,TRÊS FORQUILHAS,7.23,2022-12-01
"411420",PR,MANDAGUARI,7.23,2022-12-01
"210150",MA,BARÃO DE GRAJAÚ,7.23,2022-12-01
"354910",SP,SÃO JOÃO DA BOA VISTA,7.24,2022-12-01
"270360",AL,JAPARATINGA,7.24,2022-12-01
"250920",PB,MASSARANDUBA,7.24,2022-12-01
"261390",PE,SERRA TALHADA,7.24,2022-12-01
"420020",SC,AGROLÂNDIA,7.24,2022-12-01
"150555",PA,PAU D'ARCO,7.24,2022-12-01
"320030",ES,ALFREDO CHAVES,7.24,2022-12-01
"314545",MG,OLHOS-D'ÁGUA,7.24,2022-12-01
"430260",RS,BRAGA,7.24,2022-12-01
"170110",TO,APARECIDA DO RIO NEGRO,7.24,2022-12-01
"410130",PR,ANTÔNIO OLINTO,7.24,2022-12-01
"431036",RS,IMIGRANTE,7.24,2022-12-01
"410990",PR,ICARAÍMA,7.24,2022-12-01
"420320",SC,CAMBORIÚ,7.24,2022-12-01
"290100",BA,AMARGOSA,7.25,2022-12-01
"293030",BA,SERRA DOURADA,7.25,2022-12-01
"130300",AM,NHAMUNDÁ,7.25,2022-12-01
"355360",SP,TAPIRATIBA,7.25,2022-12-01
"410754",PR,ESPIGÃO ALTO DO IGUAÇU,7.25,2022-12-01
"150775",PA,SAPUCAIA,7.25,2022-12-01
"170215",TO,ARAGUANÃ,7.25,2022-12-01
"291720",BA,ITUAÇU,7.25,2022-12-01
"220040",PI,ALTOS,7.25,2022-12-01
"353330",SP,NOVA LUZITÂNIA,7.25,2022-12-01
"291600",BA,ITANHÉM,7.25,2022-12-01
"352040",SP,ILHABELA,7.25,2022-12-01
"500500",MS,JARDIM,7.25,2022-12-01
"221039",PI,SÃO MIGUEL DO FIDALGO,7.25,2022-12-01
"431244",RS,MORRINHOS DO SUL,7.25,2022-12-01
"311545",MG,CATUJI,7.26,2022-12-01
"420660",SC,GUARUJÁ DO SUL,7.26,2022-12-01
"354150",SP,PRESIDENTE VENCESLAU,7.26,2022-12-01
"210290",MA,CARUTAPERA,7.26,2022-12-01
"210440",MA,GONÇALVES DIAS,7.26,2022-12-01
"311310",MG,CARANAÍBA,7.26,2022-12-01
"150270",PA,CONCEIÇÃO DO ARAGUAIA,7.26,2022-12-01
"260950",PE,NAZARÉ DA MATA,7.26,2022-12-01
"270850",AL,SÃO LUÍS DO QUITUNDE,7.26,2022-12-01
"353900",SP,PIRANGI,7.26,2022-12-01
"353870",SP,PIRACICABA,7.26,2022-12-01
"412130",PR,RANCHO ALEGRE,7.26,2022-12-01
"411110",PR,ITAMBÉ,7.26,2022-12-01
"221110",PI,UNIÃO,7.27,2022-12-01
"521405",GO,MUNDO NOVO,7.27,2022-12-01
"315213",MG,PONTO CHIQUE,7.27,2022-12-01
"431442",RS,PICADA CAFÉ,7.27,2022-12-01
"411140",PR,IVAÍ,7.27,2022-12-01
"110007",RO,CORUMBIARA,7.27,2022-12-01
"432010",RS,SARANDI,7.27,2022-12-01
"171800",TO,PORTO ALEGRE DO TOCANTINS,7.27,2022-12-01
"510830",MT,UNIÃO DO SUL,7.27,2022-12-01
"421250",SC,PENHA,7.27,2022-12-01
"315410",MG,RECREIO,7.27,2022-12-01
"290980",BA,CRUZ DAS ALMAS,7.27,2022-12-01
"355200",SP,SILVEIRAS,7.27,2022-12-01
"421625",SC,SÃO JOÃO DO OESTE,7.27,2022-12-01
"520025",GO,ÁGUAS LINDAS DE GOIÁS,7.28,2022-12-01
"315057",MG,PINTÓPOLIS,7.28,2022-12-01
"420410",SC,CAXAMBU DO SUL,7.28,2022-12-01
"280450",SE,NOSSA SENHORA DA GLÓRIA,7.28,2022-12-01
"230495",CE,GUAIÚBA,7.28,2022-12-01
"314660",MG,PAIVA,7.28,2022-12-01
"291875",BA,LAGOA REAL,7.28,2022-12-01
"432254",RS,VALE REAL,7.28,2022-12-01
"510622",MT,NOVA MUTUM,7.28,2022-12-01
"431301",RS,NOVA CANDELÁRIA,7.28,2022-12-01
"355520",SP,TURIÚBA,7.29,2022-12-01
"220280",PI,CONCEIÇÃO DO CANINDÉ,7.29,2022-12-01
"320495",ES,SÃO ROQUE DO CANAÃ,7.29,2022-12-01
"240240",RN,CARNAÚBA DOS DANTAS,7.29,2022-12-01
"250840",PB,LASTRO,7.29,2022-12-01
"520860",GO,GOIANÉSIA,7.29,2022-12-01
"350540",SP,BARRA DO TURVO,7.29,2022-12-01
"250540",PB,DESTERRO,7.29,2022-12-01
"355255",SP,SUZANÁPOLIS,7.29,2022-12-01
"431413",RS,PAULO BENTO,7.29,2022-12-01
"500515",MS,JUTI,7.29,2022-12-01
"430950",RS,GUARANI DAS MISSÕES,7.3,2022-12-01
"160080",AP,VITÓRIA DO JARI,7.3,2022-12-01
"260170",PE,BELO JARDIM,7.3,2022-12-01
"412060",PR,PRUDENTÓPOLIS,7.3,2022-12-01
"280270",SE,ILHA DAS FLORES,7.3,2022-12-01
"240160",RN,BENTO FERNANDES,7.3,2022-12-01
"354440",SP,RUBIÁCEA,7.3,2022-12-01
"290550",BA,CALDEIRÃO GRANDE,7.3,2022-12-01
"210177",MA,BELA VISTA DO MARANHÃO,7.3,2022-12-01
"293200",BA,UAUÁ,7.31,2022-12-01
"220620",PI,MIGUEL ALVES,7.31,2022-12-01
"210355",MA,CONCEIÇÃO DO LAGO-AÇU,7.31,2022-12-01
"270550",AL,MURICI,7.31,2022-12-01
"352042",SP,ILHA COMPRIDA,7.31,2022-12-01
"320390",ES,NOVA VENÉCIA,7.31,2022-12-01
"411360",PR,LOBATO,7.31,2022-12-01
"351270",SP,CORUMBATAÍ,7.31,2022-12-01
"316940",MG,TRÊS PONTAS,7.31,2022-12-01
"261230",PE,SALOÁ,7.31,2022-12-01
"411600",PR,MIRASELVA,7.32,2022-12-01
"315550",MG,RIO PARANAÍBA,7.32,2022-12-01
"250830",PB,LAGOA SECA,7.32,2022-12-01
"421300",SC,PINHEIRO PRETO,7.32,2022-12-01
"430755",RS,ESTAÇÃO,7.32,2022-12-01
"292490",BA,PLANALTINO,7.32,2022-12-01
"354040",SP,POPULINA,7.32,2022-12-01
"411560",PR,MATELÂNDIA,7.32,2022-12-01
"421175",SC,OTACÍLIO COSTA,7.32,2022-12-01
"220695",PI,NOVO SANTO ANTÔNIO,7.32,2022-12-01
"250190",PB,BELÉM,7.32,2022-12-01
"432252",RS,VALE VERDE,7.32,2022-12-01
"351820",SP,GUARARAPES,7.33,2022-12-01
"210820",MA,PEDREIRAS,7.33,2022-12-01
"410690",PR,CURITIBA,7.33,2022-12-01
"260570",PE,FLORESTA,7.33,2022-12-01
"350775",SP,BREJO ALEGRE,7.33,2022-12-01
"261310",PE,SÃO CAITANO,7.33,2022-12-01
"421125",SC,MORRO GRANDE,7.33,2022-12-01
"210598",MA,LAJEADO NOVO,7.33,2022-12-01
"432067",RS,SINIMBU,7.33,2022-12-01
"410880",PR,GUAÍRA,7.33,2022-12-01
"410420",PR,CAMPO LARGO,7.33,2022-12-01
"431123",RS,LAGOA BONITA DO SUL,7.33,2022-12-01
"110030",RO,VILHENA,7.33,2022-12-01
"510455",MT,ITAÚBA,7.33,2022-12-01
"260630",PE,GRANITO,7.34,2022-12-01
"421660",SC,SÃO JOSÉ,7.34,2022-12-01
"170290",TO,AXIXÁ DO TOCANTINS,7.34,2022-12-01
"520890",GO,GOIÁS,7.34,2022-12-01
"290150",BA,ANGUERA,7.34,2022-12-01
"431215",RS,MATO LEITÃO,7.34,2022-12-01
"170190",TO,ARAGUACEMA,7.34,2022-12-01
"150090",PA,AUGUSTO CORRÊA,7.34,2022-12-01
"317160",MG,VIRGEM DA LAPA,7.34,2022-12-01
"251385",PB,SANTO ANDRÉ,7.34,2022-12-01
"210430",MA,GODOFREDO VIANA,7.34,2022-12-01
"350750",SP,BOTUCATU,7.34,2022-12-01
"351040",SP,CAPIVARI,7.35,2022-12-01
"521487",GO,NOVA IGUAÇU DE GOIÁS,7.35,2022-12-01
"315370",MG,QUARTEL GERAL,7.35,2022-12-01
"241020",RN,PORTALEGRE,7.35,2022-12-01
"521170",GO,JANDAIA,7.35,2022-12-01
"410340",PR,CAFEARA,7.35,2022-12-01
"316050",MG,SANTO ANTÔNIO DO RIO ABAIXO,7.35,2022-12-01
"240470",RN,IPANGUAÇU,7.35,2022-12-01
"411300",PR,JUSSARA,7.35,2022-12-01
"251550",PB,SERRA BRANCA,7.35,2022-12-01
"241440",RN,TOUROS,7.35,2022-12-01
"314430",MG,NANUQUE,7.36,2022-12-01
"350680",SP,BOCAINA,7.36,2022-12-01
"130008",AM,ANAMÃ,7.36,2022-12-01
"270300",AL,IBATEGUARA,7.36,2022-12-01
"170220",TO,ARAGUATINS,7.36,2022-12-01
"241300",RN,SÃO VICENTE,7.36,2022-12-01
"320080",ES,BAIXO GUANDU,7.36,2022-12-01
"260105",PE,ARAÇOIABA,7.36,2022-12-01
"431162",RS,LINDOLFO COLLOR,7.36,2022-12-01
"412400",PR,SANTANA DO ITARARÉ,7.36,2022-12-01
"432210",RS,TUCUNDUVA,7.36,2022-12-01
"510630",MT,PARANATINGA,7.36,2022-12-01
"171670",TO,COLMÉIA,7.36,2022-12-01
"430010",RS,AGUDO,7.37,2022-12-01
"316900",MG,TOCANTINS,7.37,2022-12-01
"312450",MG,ESTIVA,7.37,2022-12-01
"317200",MG,VISCONDE DO RIO BRANCO,7.37,2022-12-01
"312150",MG,DESTERRO DO MELO,7.37,2022-12-01
"500635",MS,PARANHOS,7.37,2022-12-01
"500790",MS,SIDROLÂNDIA,7.37,2022-12-01
"430957",RS,HERVEIRAS,7.37,2022-12-01
"510020",MT,ÁGUA BOA,7.37,2022-12-01
"250160",PB,BARRA DE SANTA ROSA,7.37,2022-12-01
"430258",RS,BOZANO,7.37,2022-12-01
"520470",GO,CAMPINORTE,7.37,2022-12-01
"251203",PB,POÇO DANTAS,7.37,2022-12-01
"251510",PB,SÃO SEBASTIÃO DE LAGOA DE ROÇA,7.37,2022-12-01
"231280",CE,SENADOR SÁ,7.37,2022-12-01
"352370",SP,ITIRAPUÃ,7.37,2022-12-01
"353480",SP,OURO VERDE,7.37,2022-12-01
"353600",SP,PARAPUÃ,7.37,2022-12-01
"354950",SP,SÃO JOSÉ DA BELA VISTA,7.37,2022-12-01
"270510",AL,MATRIZ DE CAMARAGIBE,7.37,2022-12-01
"316750",MG,SIMÃO PEREIRA,7.38,2022-12-01
"220340",PI,DOM EXPEDITO LOPES,7.38,2022-12-01
"260300",PE,CABROBÓ,7.38,2022-12-01
"420800",SC,ITÁ,7.38,2022-12-01
"251272",PB,PEDRO RÉGIS,7.38,2022-12-01
"210260",MA,CÂNDIDO MENDES,7.38,2022-12-01
"316040",MG,SANTO ANTÔNIO DO MONTE,7.38,2022-12-01
"410425",PR,CAMPO MAGRO,7.38,2022-12-01
"270440",AL,MAJOR ISIDORO,7.38,2022-12-01
"251207",PB,POÇO DE JOSÉ DE MOURA,7.38,2022-12-01
"354160",SP,PROMISSÃO,7.38,2022-12-01
"316180",MG,SÃO GONÇALO DO PARÁ,7.39,2022-12-01
"315900",MG,SANTANA DO RIACHO,7.39,2022-12-01
"317070",MG,VARGINHA,7.39,2022-12-01
"250630",PB,GUARABIRA,7.39,2022-12-01
"220115",PI,BAIXA GRANDE DO RIBEIRO,7.39,2022-12-01
"314920",MG,PEDRINÓPOLIS,7.39,2022-12-01
"250980",PB,MULUNGU,7.39,2022-12-01
"353400",SP,ONDA VERDE,7.39,2022-12-01
"291420",BA,IRAJUBA,7.39,2022-12-01
"430535",RS,CHARQUEADAS,7.39,2022-12-01
"420360",SC,CAMPOS NOVOS,7.39,2022-12-01
"260460",PE,CONDADO,7.39,2022-12-01
"521375",GO,MONTIVIDIU,7.4,2022-12-01
"430780",RS,ESTRELA,7.4,2022-12-01
"315053",MG,PINGO-D'ÁGUA,7.4,2022-12-01
"171330",TO,MIRANORTE,7.4,2022-12-01
"350410",SP,ATIBAIA,7.4,2022-12-01
"412870",PR,VITORINO,7.4,2022-12-01
"510050",MT,ALTO PARAGUAI,7.4,2022-12-01
"350770",SP,BRAÚNA,7.4,2022-12-01
"260200",PE,BODOCÓ,7.4,2022-12-01
"290850",BA,CONCEIÇÃO DO JACUÍPE,7.41,2022-12-01
"355070",SP,SÃO SEBASTIÃO,7.41,2022-12-01
"130140",AM,EIRUNEPÉ,7.41,2022-12-01
"312320",MG,DORES DO INDAIÁ,7.41,2022-12-01
"314050",MG,MARTINHO CAMPOS,7.41,2022-12-01
"430020",RS,AJURICABA,7.41,2022-12-01
"150034",PA,ÁGUA AZUL DO NORTE,7.41,2022-12-01
"251274",PB,RIACHÃO,7.41,2022-12-01
"432163",RS,TRÊS ARROIOS,7.41,2022-12-01
"293077",BA,SOBRADINHO,7.41,2022-12-01
"351500",SP,EMBU DAS ARTES,7.41,2022-12-01
"211000",MA,SANTA LUZIA,7.42,2022-12-01
"313780",MG,LAMBARI,7.42,2022-12-01
"261150",PE,QUIPAPÁ,7.42,2022-12-01
"521645",GO,PEROLÂNDIA,7.42,2022-12-01
"150543",PA,OURILÂNDIA DO NORTE,7.42,2022-12-01
"510380",MT,FIGUEIRÓPOLIS D'OESTE,7.42,2022-12-01
"250950",PB,MONTADAS,7.42,2022-12-01
"220755",PI,PAQUETÁ,7.42,2022-12-01
"430630",RS,DAVID CANABARRO,7.42,2022-12-01
"150157",PA,BOM JESUS DO TOCANTINS,7.42,2022-12-01
"293190",BA,TUCANO,7.42,2022-12-01
"351850",SP,GUAREÍ,7.42,2022-12-01
"292030",BA,MALHADA DE PEDRAS,7.42,2022-12-01
"250080",PB,ARAÇAGI,7.42,2022-12-01
"431057",RS,ITAPUCA,7.42,2022-12-01
"241280",RN,SÃO RAFAEL,7.42,2022-12-01
"352180",SP,ITAÍ,7.43,2022-12-01
"431760",RS,SANTO ANTÔNIO DA PATRULHA,7.43,2022-12-01
"522220",GO,VILA BOA,7.43,2022-12-01
"351518",SP,ESPÍRITO SANTO DO PINHAL,7.43,2022-12-01
"251680",PB,TRIUNFO,7.43,2022-12-01
"250560",PB,DIAMANTE,7.43,2022-12-01
"410390",PR,CAMPINA DA LAGOA,7.43,2022-12-01
"520910",GO,GOIATUBA,7.43,2022-12-01
"290800",BA,COARACI,7.43,2022-12-01
"270210",AL,COLÔNIA LEOPOLDINA,7.43,2022-12-01
"241320",RN,SENADOR GEORGINO AVELINO,7.43,2022-12-01
"420090",SC,ANGELINA,7.44,2022-12-01
"221000",PI,SÃO JOÃO DO PIAUÍ,7.44,2022-12-01
"230490",CE,GROAÍRAS,7.44,2022-12-01
"290630",BA,CANAVIEIRAS,7.44,2022-12-01
"280500",SE,PEDRA MOLE,7.44,2022-12-01
"354325",SP,RIBEIRÃO GRANDE,7.44,2022-12-01
"431350",RS,OSÓRIO,7.44,2022-12-01
"241030",RN,SERRA CAIADA,7.44,2022-12-01
"170200",TO,ARAGUAÇU,7.44,2022-12-01
"421060",SC,MASSARANDUBA,7.44,2022-12-01
"350390",SP,ARUJÁ,7.44,2022-12-01
"412560",PR,SÃO MATEUS DO SUL,7.44,2022-12-01
"250580",PB,DUAS ESTRADAS,7.44,2022-12-01
"521525",GO,NOVO PLANALTO,7.45,2022-12-01
"280280",SE,INDIAROBA,7.45,2022-12-01
"230820",CE,MERUOCA,7.45,2022-12-01
"160027",AP,LARANJAL DO JARI,7.45,2022-12-01
"354490",SP,SALES OLIVEIRA,7.45,2022-12-01
"290570",BA,CAMAÇARI,7.45,2022-12-01
"230120",CE,ARACOIABA,7.45,2022-12-01
"220025",PI,ALAGOINHA DO PIAUÍ,7.45,2022-12-01
"130290",AM,MAUÉS,7.45,2022-12-01
"280750",SE,TOMAR DO GERU,7.45,2022-12-01
"351660",SP,GÁLIA,7.46,2022-12-01
"220630",PI,MIGUEL LEÃO,7.46,2022-12-01
"510665",MT,PONTAL DO ARAGUAIA,7.46,2022-12-01
"260970",PE,OROBÓ,7.46,2022-12-01
"270150",AL,CAMPO GRANDE,7.46,2022-12-01
"150670",PA,SANTANA DO ARAGUAIA,7.46,2022-12-01
"270860",AL,SÃO MIGUEL DOS CAMPOS,7.46,2022-12-01
"314520",MG,NOVA SERRANA,7.46,2022-12-01
"500280",MS,CARACOL,7.46,2022-12-01
"350250",SP,APARECIDA,7.46,2022-12-01
"280510",SE,PEDRINHAS,7.46,2022-12-01
"421005",SC,MACIEIRA,7.46,2022-12-01
"431000",RS,IBIRUBÁ,7.46,2022-12-01
"150835",PA,VITÓRIA DO XINGU,7.46,2022-12-01
"250620",PB,FREI MARTINHO,7.46,2022-12-01
"313550",MG,JEQUERI,7.47,2022-12-01
"432026",RS,SEGREDO,7.47,2022-12-01
"220590",PI,MANOEL EMÍDIO,7.47,2022-12-01
"510190",MT,BRASNORTE,7.47,2022-12-01
"352044",SP,ILHA SOLTEIRA,7.47,2022-12-01
"220970",PI,SÃO FRANCISCO DO PIAUÍ,7.47,2022-12-01
"251450",PB,SÃO JOSÉ DE PIRANHAS,7.47,2022-12-01
"260150",PE,BELÉM DE MARIA,7.47,2022-12-01
"353100",SP,MONÇÕES,7.47,2022-12-01
"350100",SP,ALTINÓPOLIS,7.47,2022-12-01
"310205",MG,ALTO CAPARAÓ,7.47,2022-12-01
"261090",PE,PESQUEIRA,7.47,2022-12-01
"250740",PB,JERICÓ,7.47,2022-12-01
"210125",MA,BACABEIRA,7.47,2022-12-01
"431780",RS,SANTO AUGUSTO,7.48,2022-12-01
"410600",PR,CONGONHINHAS,7.48,2022-12-01
"292937",BA,SÃO JOSÉ DO JACUÍPE,7.48,2022-12-01
"412390",PR,SANTA MARIANA,7.48,2022-12-01
"240560",RN,JARDIM DE PIRANHAS,7.48,2022-12-01
"410920",PR,GUARACI,7.48,2022-12-01
"171380",TO,PALMEIRAS DO TOCANTINS,7.48,2022-12-01
"432100",RS,TAPERA,7.48,2022-12-01
"431935",RS,SÃO PEDRO DA SERRA,7.48,2022-12-01
"352360",SP,ITIRAPINA,7.48,2022-12-01
"315520",MG,RIO ESPERA,7.48,2022-12-01
"310990",MG,CAETANÓPOLIS,7.48,2022-12-01
"410260",PR,BARRACÃO,7.48,2022-12-01
"521860",GO,RIALMA,7.49,2022-12-01
"521308",GO,MINAÇU,7.49,2022-12-01
"353060",SP,MOGI DAS CRUZES,7.49,2022-12-01
"432253",RS,VALE DO SOL,7.49,2022-12-01
"311920",MG,COROACI,7.49,2022-12-01
"311490",MG,CASA GRANDE,7.49,2022-12-01
"313700",MG,LADAINHA,7.49,2022-12-01
"315490",MG,RIO CASCA,7.49,2022-12-01
"150150",PA,BENEVIDES,7.49,2022-12-01
"420050",SC,ÁGUAS DE CHAPECÓ,7.49,2022-12-01
"220273",PI,COIVARAS,7.49,2022-12-01
"221140",PI,VÁRZEA GRANDE,7.5,2022-12-01
"280520",SE,PINHÃO,7.5,2022-12-01
"431339",RS,NOVO CABRAIS,7.5,2022-12-01
"411610",PR,MOREIRA SALES,7.5,2022-12-01
"420845",SC,ITAPOÁ,7.5,2022-12-01
"410345",PR,CAFELÂNDIA,7.5,2022-12-01
"510060",MT,ALTO TAQUARI,7.5,2022-12-01
"210050",MA,ALTO PARNAÍBA,7.5,2022-12-01
"420215",SC,BELMONTE,7.5,2022-12-01
"230540",CE,ICÓ,7.5,2022-12-01
"510320",MT,COLÍDER,7.5,2022-12-01
"293325",BA,VEREDA,7.5,2022-12-01
"210594",MA,LAGO DOS RODRIGUES,7.5,2022-12-01
"431445",RS,PINHAL,7.5,2022-12-01
"290030",BA,ACAJUTIBA,7.5,2022-12-01
"412500",PR,SÃO JOÃO DO IVAÍ,7.5,2022-12-01
"110045",RO,BURITIS,7.51,2022-12-01
"260845",PE,LAGOA DO CARRO,7.51,2022-12-01
"411690",PR,NOVA ESPERANÇA,7.51,2022-12-01
"230170",CE,AURORA,7.51,2022-12-01
"171395",TO,MURICILÂNDIA,7.51,2022-12-01
"420005",SC,ABDON BATISTA,7.51,2022-12-01
"311740",MG,CONCEIÇÃO DE IPANEMA,7.51,2022-12-01
"250410",PB,CARRAPATEIRA,7.51,2022-12-01
"410630",PR,CORBÉLIA,7.51,2022-12-01
"521710",GO,PIRACANJUBA,7.51,2022-12-01
"510263",MT,CAMPO NOVO DO PARECIS,7.51,2022-12-01
"210600",MA,LIMA CAMPOS,7.51,2022-12-01
"430560",RS,COLORADO,7.51,2022-12-01
"354640",SP,SANTA CRUZ DO RIO PARDO,7.52,2022-12-01
"411325",PR,LARANJAL,7.52,2022-12-01
"411722",PR,NOVA SANTA ROSA,7.52,2022-12-01
"520740",GO,EDÉIA,7.52,2022-12-01
"240090",RN,ANTÔNIO MARTINS,7.52,2022-12-01
"291077",BA,FEIRA DA MATA,7.52,2022-12-01
"270480",AL,MARIBONDO,7.52,2022-12-01
"315570",MG,RIO PIRACICABA,7.52,2022-12-01
"240300",RN,CRUZETA,7.52,2022-12-01
"291590",BA,ITANAGRA,7.52,2022-12-01
"521880",GO,RIO VERDE,7.52,2022-12-01
"520055",GO,ALTO HORIZONTE,7.52,2022-12-01
"500793",MS,SONORA,7.53,2022-12-01
"260280",PE,BUÍQUE,7.53,2022-12-01
"420985",SC,LINDÓIA DO SUL,7.53,2022-12-01
"316257",MG,SÃO JOÃO DO MANTENINHA,7.53,2022-12-01
"431430",RS,PEJUÇARA,7.53,2022-12-01
"421165",SC,NOVO HORIZONTE,7.53,2022-12-01
"251290",PB,RIO TINTO,7.53,2022-12-01
"270430",AL,MACEIÓ,7.53,2022-12-01
"317180",MG,VIRGINÓPOLIS,7.53,2022-12-01
"251090",PB,PAULISTA,7.53,2022-12-01
"411410",PR,MANDAGUAÇU,7.54,2022-12-01
"354930",SP,SÃO JOÃO DO PAU D'ALHO,7.54,2022-12-01
"250220",PB,BOM JESUS,7.54,2022-12-01
"311280",MG,CAPITÓLIO,7.54,2022-12-01
"280110",SE,CANHOBA,7.54,2022-12-01
"320210",ES,ECOPORANGA,7.54,2022-12-01
"420545",SC,FORQUILHINHA,7.54,2022-12-01
"412550",PR,SÃO JOSÉ DOS PINHAIS,7.54,2022-12-01
"430595",RS,COTIPORÃ,7.54,2022-12-01
"315130",MG,PIRAÚBA,7.54,2022-12-01
"320225",ES,GOVERNADOR LINDENBERG,7.55,2022-12-01
"351740",SP,GUAÍRA,7.55,2022-12-01
"130280",AM,MARAÃ,7.55,2022-12-01
"420207",SC,BALNEÁRIO GAIVOTA,7.55,2022-12-01
"291550",BA,ITAJUÍPE,7.55,2022-12-01
"240070",RN,ALTO DO RODRIGUES,7.55,2022-12-01
"431349",RS,NOVO BARREIRO,7.55,2022-12-01
"430970",RS,HUMAITÁ,7.55,2022-12-01
"316630",MG,SERICITA,7.56,2022-12-01
"292225",BA,MUQUÉM DE SÃO FRANCISCO,7.56,2022-12-01
"220520",PI,JAICÓS,7.56,2022-12-01
"110155",RO,TEIXEIRÓPOLIS,7.56,2022-12-01
"320340",ES,MIMOSO DO SUL,7.56,2022-12-01
"431275",RS,NOVA ALVORADA,7.56,2022-12-01
"330400",RJ,PIRAÍ,7.56,2022-12-01
"110180",RO,VALE DO PARAÍSO,7.57,2022-12-01
"241190",RN,SÃO FRANCISCO DO OESTE,7.57,2022-12-01
"240840",RN,OLHO-D'ÁGUA DO BORGES,7.57,2022-12-01
"150307",PA,GARRAFÃO DO NORTE,7.57,2022-12-01
"280120",SE,CANINDÉ DE SÃO FRANCISCO,7.57,2022-12-01
"171250",TO,MARIANÓPOLIS DO TOCANTINS,7.57,2022-12-01
